time,Bx,By,Bz,BT
3.897462,252,230.78,134.55,367.24
3.911842,250.8,222.75,127.95,359.01
3.91416,249.38,215.48,122.48,351.59
3.928042,248.1,209.25,117.45,345.16
3.934074,246.83,204.23,113.33,339.81
3.945337,245.78,199.95,109.95,335.37
3.953213,245.1,196.43,107.63,332.02
3.96385,244.43,193.95,105.45,329.36
3.973808,243.98,192.08,104.25,327.54
3.984603,243.53,191.25,103.73,326.56
3.991668,243.68,191.33,103.88,326.76
4.004404,243.9,192.23,104.78,327.74
4.011901,244.65,194.18,106.35,329.95
4.023406,245.55,196.88,108.75,332.99
4.032174,246.3,200.33,111.45,336.47
4.042075,247.65,205.88,115.95,342.29
4.050169,249.08,212.18,121.05,348.87
4.061329,250.43,219.45,127.05,356.39
4.0699,251.63,227.85,133.95,364.93
4.079954,252.75,237.15,141.83,374.48
4.088616,253.58,247.13,150.83,384.86
4.103929,254.18,258.15,160.43,396.21
4.10867,254.1,269.85,171.15,408.26
4.11938,252.9,281.25,181.65,419.59
4.127965,251.03,293.25,193.05,431.6
4.138678,248.25,305.25,204.98,443.64
4.147589,244.28,317.62,217.05,455.7
4.158254,238.88,329.85,229.58,467.51
4.166519,232.05,342.08,241.73,478.85
4.177838,223.05,353.48,254.25,489.22
4.185707,223.05,353.48,254.25,489.22
4.202838,213.15,364.35,266.55,499.23
4.204787,201.6,373.88,278.33,507.83
4.21527,188.4,382.28,289.58,515.25
4.224443,173.62,389.25,299.85,521.12
4.235019,157.58,394.35,309.15,525.28
4.243835,140.4,397.58,316.88,527.44
4.255041,122.1,398.78,322.95,527.47
4.263514,103.43,398.18,327.45,525.8
4.274449,84.3,395.55,330.15,522.08
4.287154,65.1,391.28,331.35,516.84
4.293022,46.12,385.13,331.05,509.94
4.304784,27.75,377.55,329.55,501.91
4.312608,10.43,369.15,326.55,492.97
4.321901,-6,359.85,322.88,483.5
4.332159,-21.15,350.03,318.23,473.53
4.340657,-34.8,339.98,313.12,463.51
4.351583,-47.18,329.62,307.58,453.3
4.359937,-57.9,320.03,301.95,443.78
4.369569,-67.65,310.65,296.03,434.41
4.378915,-75.98,301.95,290.33,425.72
4.388883,-83.33,293.93,285.15,417.91
4.399566,-89.55,286.65,280.28,410.78
4.413724,-94.88,280.05,276.15,404.58
4.417569,-99.45,274.35,272.48,399.25
4.428697,-103.05,269.85,269.33,394.94
4.436913,-106.43,265.65,266.85,391.29
4.448744,-108.53,262.88,265.43,389.01
4.45683,-110.03,260.85,264.23,387.25
4.46675,-111.08,259.65,263.85,386.49
4.476486,-111.38,259.58,263.85,386.52
4.486545,-111.38,259.58,263.85,386.52
4.50177,-111.08,260.33,264.38,387.3
4.506395,-110.03,262.05,265.65,389.03
4.513988,-108.45,264.53,267.75,391.69
4.525298,-105.98,268.35,270.23,395.3
4.533409,-102.98,272.78,273.23,399.58
4.544375,-99.3,277.95,276.98,404.76
4.553403,-93.38,285.15,281.85,411.67
4.564743,-86.33,292.95,287.55,419.47
4.573174,-77.85,301.65,293.55,428.05
4.583435,-68.33,311.25,299.33,437.2
4.592177,-57.3,321.15,305.78,447.12
4.603032,-44.7,331.43,311.85,457.26
4.611673,-30.53,342.15,317.85,468
4.623098,-15,352.65,323.33,478.67
4.630735,0.83,361.88,327.38,487.98
4.641375,17.7,370.35,330.23,496.51
4.649954,35.4,378.23,332.03,504.53
4.660344,54.08,384.45,332.78,511.34
4.669678,73.05,389.55,331.35,516.6
4.683435,92.48,393.23,328.73,520.8
4.688245,111.6,394.73,324.45,523
4.70351,130.5,394.65,318.68,523.77
4.708705,148.5,392.55,311.25,522.52
